month,day,hour,carbon_intensity,cfe_percentage,Country,year
4,29,17,302.48,40.82,Italy,2021
4,29,18,311.84,40.04,Italy,2021
4,29,19,314.56,37.63,Italy,2021
4,29,20,319.59,35.62,Italy,2021
4,29,21,335.09,31.81,Italy,2021
4,29,22,321.53,35.07,Italy,2021
4,29,23,309.2,38.9,Italy,2021
4,30,0,297.37,42.31,Italy,2021
4,30,1,291.4,44.03,Italy,2021
4,30,2,296.58,41.94,Italy,2021
4,30,3,319.82,36.86,Italy,2021
4,30,4,332.48,32.13,Italy,2021
4,30,5,319.5,35.61,Italy,2021
4,30,6,291.52,42.06,Italy,2021
4,30,7,279.61,43.63,Italy,2021
4,30,8,270.09,44.45,Italy,2021
4,30,9,266.21,45.42,Italy,2021
4,30,10,271.96,44.42,Italy,2021
4,30,11,262.53,46.7,Italy,2021
4,30,12,248.35,49.48,Italy,2021
4,30,13,247.05,50.54,Italy,2021
4,30,14,264.4,47.99,Italy,2021
4,30,15,290.83,42.56,Italy,2021
4,30,16,311.49,38.85,Italy,2021
4,30,17,314.23,39.4,Italy,2021
4,30,18,317.91,39.17,Italy,2021
4,30,19,336.93,35.12,Italy,2021
4,30,20,346.79,32.39,Italy,2021
4,30,21,337.16,34.52,Italy,2021
4,30,22,321.52,40.29,Italy,2021
4,30,23,323.19,39.84,Italy,2021
5,1,0,328.4,39.92,Italy,2021
5,1,1,324.21,40.6,Italy,2021
5,1,2,321.04,41.02,Italy,2021
5,1,3,318.49,42.8,Italy,2021
5,1,4,289.55,47.74,Italy,2021
5,1,5,269.0,50.92,Italy,2021
5,1,6,257.94,52.52,Italy,2021
5,1,7,240.02,56.05,Italy,2021
5,1,8,229.02,58.22,Italy,2021
5,1,9,224.72,58.73,Italy,2021
5,1,10,235.45,56.73,Italy,2021
5,1,11,233.62,57.57,Italy,2021
5,1,12,226.99,57.08,Italy,2021
5,1,13,239.06,54.38,Italy,2021
5,1,14,237.36,55.54,Italy,2021
5,1,15,239.9,55.27,Italy,2021
5,1,16,236.09,56.8,Italy,2021
5,1,17,235.55,56.25,Italy,2021
5,1,18,242.6,54.66,Italy,2021
5,1,19,250.14,52.95,Italy,2021
5,1,20,250.59,53.38,Italy,2021
5,1,21,263.29,51.16,Italy,2021
5,1,22,254.83,53.76,Italy,2021
5,1,23,244.71,56.08,Italy,2021
5,2,0,267.93,51.39,Italy,2021
5,2,1,273.09,50.41,Italy,2021
5,2,2,273.51,50.73,Italy,2021
5,2,3,267.89,51.43,Italy,2021
5,2,4,266.8,51.32,Italy,2021
5,2,5,246.45,55.43,Italy,2021
5,2,6,213.15,61.25,Italy,2021
5,2,7,195.18,64.5,Italy,2021
5,2,8,191.11,65.0,Italy,2021
5,2,9,191.63,64.64,Italy,2021
5,2,10,188.38,65.35,Italy,2021
5,2,11,188.65,65.52,Italy,2021
5,2,12,190.01,65.92,Italy,2021
5,2,13,198.81,64.32,Italy,2021
5,2,14,204.2,62.66,Italy,2021
5,2,15,217.08,60.5,Italy,2021
5,2,16,226.76,59.27,Italy,2021
5,2,17,246.8,55.08,Italy,2021
5,2,18,270.37,55.57,Italy,2021
5,2,19,285.45,54.49,Italy,2021
5,2,20,290.62,52.03,Italy,2021
5,2,21,282.29,48.89,Italy,2021
5,2,22,273.35,50.08,Italy,2021
5,2,23,275.67,50.55,Italy,2021
5,3,0,284.7,48.71,Italy,2021
5,3,1,287.9,48.09,Italy,2021
5,3,2,291.4,47.69,Italy,2021
5,3,3,305.91,44.08,Italy,2021
5,3,4,307.13,42.48,Italy,2021
5,3,5,297.72,47.75,Italy,2021
5,3,6,273.09,51.84,Italy,2021
5,3,7,246.19,53.69,Italy,2021
5,3,8,233.56,54.75,Italy,2021
5,3,9,219.66,56.74,Italy,2021
5,3,10,203.26,60.62,Italy,2021
5,3,11,198.42,61.8,Italy,2021
5,3,12,204.55,60.3,Italy,2021
5,3,13,209.32,59.23,Italy,2021
5,3,14,221.18,56.58,Italy,2021
5,3,15,239.25,53.09,Italy,2021
5,3,16,269.2,46.58,Italy,2021
5,3,17,288.67,45.42,Italy,2021
5,3,18,298.98,44.75,Italy,2021
5,3,19,298.19,42.5,Italy,2021
5,3,20,308.51,38.84,Italy,2021
5,3,21,307.35,38.58,Italy,2021
5,3,22,313.24,39.22,Italy,2021
5,3,23,310.36,38.94,Italy,2021
5,4,0,308.53,39.44,Italy,2021
5,4,1,322.17,36.72,Italy,2021
5,4,2,325.61,35.64,Italy,2021
5,4,3,323.28,35.31,Italy,2021
5,4,4,310.87,37.76,Italy,2021
5,4,5,290.9,45.54,Italy,2021
5,4,6,276.22,48.48,Italy,2021
5,4,7,250.23,50.46,Italy,2021
5,4,8,238.22,52.54,Italy,2021
5,4,9,231.23,53.68,Italy,2021
5,4,10,222.85,55.64,Italy,2021
5,4,11,223.02,55.33,Italy,2021
5,4,12,232.26,52.98,Italy,2021
5,4,13,236.74,52.65,Italy,2021
5,4,14,251.47,49.43,Italy,2021
5,4,15,265.12,47.47,Italy,2021
5,4,16,284.32,43.55,Italy,2021
5,4,17,284.46,44.19,Italy,2021
5,4,18,296.25,45.43,Italy,2021
5,4,19,299.39,41.94,Italy,2021
5,4,20,293.9,41.42,Italy,2021
5,4,21,300.14,40.38,Italy,2021
5,4,22,265.01,48.23,Italy,2021
5,4,23,261.6,49.59,Italy,2021
5,5,0,258.21,50.83,Italy,2021
5,5,1,251.21,52.26,Italy,2021
5,5,2,256.17,51.33,Italy,2021
5,5,3,267.58,48.3,Italy,2021
5,5,4,272.01,46.97,Italy,2021
5,5,5,250.14,53.38,Italy,2021
5,5,6,239.78,57.4,Italy,2021
5,5,7,226.23,58.65,Italy,2021
5,5,8,223.06,56.2,Italy,2021
5,5,9,219.97,56.74,Italy,2021
5,5,10,197.89,61.19,Italy,2021
5,5,11,199.11,60.78,Italy,2021
5,5,12,208.81,59.16,Italy,2021
5,5,13,217.89,57.0,Italy,2021
5,5,14,218.13,56.98,Italy,2021
5,5,15,223.84,56.34,Italy,2021
5,5,16,245.88,51.97,Italy,2021
5,5,17,260.81,50.07,Italy,2021
5,5,18,260.57,51.0,Italy,2021
5,5,19,273.1,48.27,Italy,2021
5,5,20,277.56,45.77,Italy,2021
5,5,21,280.65,43.7,Italy,2021
5,5,22,267.43,46.91,Italy,2021
5,5,23,261.74,48.67,Italy,2021
5,6,0,251.73,50.99,Italy,2021
5,6,1,252.75,50.77,Italy,2021
5,6,2,240.0,53.27,Italy,2021
5,6,3,250.33,50.5,Italy,2021
5,6,4,251.21,50.3,Italy,2021
5,6,5,246.35,51.43,Italy,2021
5,6,6,227.19,54.92,Italy,2021
5,6,7,230.97,54.3,Italy,2021
5,6,8,222.11,56.04,Italy,2021
5,6,9,215.65,57.16,Italy,2021
5,6,10,209.77,58.27,Italy,2021
5,6,11,197.04,61.16,Italy,2021
5,6,12,207.57,57.93,Italy,2021
5,6,13,211.0,58.03,Italy,2021
5,6,14,221.57,54.55,Italy,2021
5,6,15,233.06,52.37,Italy,2021
5,6,16,258.63,48.36,Italy,2021
5,6,17,274.84,47.24,Italy,2021
5,6,18,283.81,46.07,Italy,2021
5,6,19,286.54,44.83,Italy,2021
5,6,20,286.41,44.5,Italy,2021
5,6,21,296.37,41.28,Italy,2021
5,6,22,257.95,49.04,Italy,2021
5,6,23,260.88,48.94,Italy,2021
5,7,0,244.97,53.08,Italy,2021
5,7,1,244.97,52.63,Italy,2021
5,7,2,247.53,52.06,Italy,2021
5,7,3,250.85,51.16,Italy,2021
5,7,4,251.39,51.86,Italy,2021
5,7,5,255.2,53.33,Italy,2021
5,7,6,243.41,57.23,Italy,2021
5,7,7,218.29,59.08,Italy,2021
5,7,8,196.87,60.87,Italy,2021
5,7,9,199.22,59.91,Italy,2021
5,7,10,197.5,60.55,Italy,2021
5,7,11,188.0,63.29,Italy,2021
5,7,12,196.94,60.49,Italy,2021
5,7,13,202.99,59.58,Italy,2021
5,7,14,210.25,58.1,Italy,2021
5,7,15,219.99,56.29,Italy,2021
5,7,16,230.55,54.7,Italy,2021
5,7,17,245.3,52.56,Italy,2021
5,7,18,252.61,52.76,Italy,2021
5,7,19,252.86,51.99,Italy,2021
5,7,20,267.72,48.62,Italy,2021
5,7,21,268.23,46.62,Italy,2021
5,7,22,254.94,49.65,Italy,2021
5,7,23,233.4,54.73,Italy,2021
5,8,0,226.11,56.73,Italy,2021
5,8,1,225.86,56.69,Italy,2021
5,8,2,230.3,55.81,Italy,2021
5,8,3,237.52,54.54,Italy,2021
5,8,4,246.03,53.25,Italy,2021
5,8,5,238.38,55.31,Italy,2021
5,8,6,213.17,60.43,Italy,2021
5,8,7,199.16,62.42,Italy,2021
5,8,8,181.87,65.13,Italy,2021
5,8,9,169.38,66.53,Italy,2021
5,8,10,167.79,67.02,Italy,2021
5,8,11,155.25,69.66,Italy,2021
5,8,12,162.41,68.29,Italy,2021
5,8,13,170.71,66.61,Italy,2021
5,8,14,178.48,64.95,Italy,2021
5,8,15,190.19,62.45,Italy,2021
5,8,16,218.8,57.27,Italy,2021
5,8,17,249.45,54.02,Italy,2021
5,8,18,264.85,52.98,Italy,2021
5,8,19,273.57,51.69,Italy,2021
5,8,20,272.56,50.26,Italy,2021
5,8,21,266.84,50.93,Italy,2021
5,8,22,282.16,46.96,Italy,2021
5,8,23,282.54,46.73,Italy,2021
5,9,0,272.54,49.18,Italy,2021
5,9,1,266.04,49.96,Italy,2021
5,9,2,271.01,48.88,Italy,2021
5,9,3,287.5,45.27,Italy,2021
5,9,4,280.46,47.14,Italy,2021
5,9,5,257.14,51.6,Italy,2021
5,9,6,216.29,59.87,Italy,2021
5,9,7,209.57,61.39,Italy,2021
5,9,8,193.51,63.73,Italy,2021
5,9,9,182.68,65.47,Italy,2021
5,9,10,178.04,66.1,Italy,2021
5,9,11,168.16,68.26,Italy,2021
5,9,12,176.48,66.65,Italy,2021
5,9,13,184.97,64.39,Italy,2021
5,9,14,200.08,61.29,Italy,2021
5,9,15,216.5,57.85,Italy,2021
5,9,16,244.71,54.56,Italy,2021
5,9,17,265.62,52.42,Italy,2021
5,9,18,278.59,50.83,Italy,2021
5,9,19,279.11,49.91,Italy,2021
5,9,20,278.07,48.24,Italy,2021
5,9,21,271.33,49.4,Italy,2021
5,9,22,247.11,53.83,Italy,2021
5,9,23,242.08,54.4,Italy,2021
5,10,0,241.87,54.74,Italy,2021
5,10,1,240.36,54.9,Italy,2021
5,10,2,243.77,54.01,Italy,2021
5,10,3,244.78,53.75,Italy,2021
5,10,4,253.82,51.14,Italy,2021
5,10,5,246.6,53.89,Italy,2021
5,10,6,223.53,58.16,Italy,2021
5,10,7,215.15,59.2,Italy,2021
5,10,8,208.36,60.3,Italy,2021
5,10,9,201.6,60.26,Italy,2021
5,10,10,198.8,60.09,Italy,2021
5,10,11,194.89,61.37,Italy,2021
5,10,12,201.78,60.5,Italy,2021
5,10,13,207.16,59.2,Italy,2021
5,10,14,211.17,57.02,Italy,2021
5,10,15,227.91,54.36,Italy,2021
5,10,16,253.72,50.88,Italy,2021
5,10,17,267.16,49.89,Italy,2021
5,10,18,281.89,49.45,Italy,2021
5,10,19,281.12,47.14,Italy,2021
5,10,20,284.82,44.49,Italy,2021
5,10,21,281.46,44.52,Italy,2021
5,10,22,263.26,47.37,Italy,2021
5,10,23,247.19,51.57,Italy,2021
5,11,0,245.91,52.4,Italy,2021
5,11,1,244.71,52.87,Italy,2021
5,11,2,245.9,51.39,Italy,2021
5,11,3,252.41,49.12,Italy,2021
5,11,4,257.0,49.16,Italy,2021
5,11,5,268.09,49.95,Italy,2021
5,11,6,250.98,55.14,Italy,2021
5,11,7,237.74,55.57,Italy,2021
5,11,8,227.75,56.5,Italy,2021
5,11,9,220.79,57.68,Italy,2021
5,11,10,218.14,56.71,Italy,2021
5,11,11,216.0,55.73,Italy,2021
5,11,12,221.44,54.61,Italy,2021
5,11,13,223.1,55.39,Italy,2021
5,11,14,217.76,57.06,Italy,2021
5,11,15,218.77,56.37,Italy,2021
5,11,16,239.03,52.17,Italy,2021
5,11,17,255.6,48.57,Italy,2021
5,11,18,248.59,50.66,Italy,2021
5,11,19,251.08,49.72,Italy,2021
5,11,20,241.54,51.86,Italy,2021
5,11,21,220.92,56.39,Italy,2021
5,11,22,210.98,58.51,Italy,2021
5,11,23,213.64,58.32,Italy,2021
5,12,0,203.95,60.53,Italy,2021
5,12,1,204.45,60.39,Italy,2021
5,12,2,201.06,60.79,Italy,2021
5,12,3,212.14,58.11,Italy,2021
5,12,4,230.6,53.99,Italy,2021
5,12,5,222.56,55.54,Italy,2021
5,12,6,221.59,57.65,Italy,2021
5,12,7,203.7,60.72,Italy,2021
5,12,8,187.79,63.74,Italy,2021
5,12,9,178.45,64.36,Italy,2021
5,12,10,169.14,66.24,Italy,2021
5,12,11,159.12,68.12,Italy,2021
5,12,12,166.9,67.07,Italy,2021
5,12,13,174.86,65.29,Italy,2021
5,12,14,183.64,62.48,Italy,2021
5,12,15,189.61,62.5,Italy,2021
5,12,16,199.34,60.83,Italy,2021
5,12,17,216.72,57.25,Italy,2021
5,12,18,226.74,56.04,Italy,2021
5,12,19,224.5,56.17,Italy,2021
5,12,20,224.65,55.85,Italy,2021
5,12,21,216.97,58.36,Italy,2021
5,12,22,184.01,65.82,Italy,2021
5,12,23,180.91,66.42,Italy,2021
5,13,0,186.79,64.95,Italy,2021
5,13,1,190.88,64.4,Italy,2021
5,13,2,185.08,65.22,Italy,2021
5,13,3,182.34,65.17,Italy,2021
5,13,4,190.07,63.94,Italy,2021
5,13,5,194.12,64.21,Italy,2021
5,13,6,188.49,64.93,Italy,2021
5,13,7,179.02,66.25,Italy,2021
5,13,8,158.99,69.55,Italy,2021
5,13,9,157.13,69.22,Italy,2021
5,13,10,158.49,68.4,Italy,2021
5,13,11,156.56,69.77,Italy,2021
5,13,12,154.59,69.76,Italy,2021
5,13,13,155.69,69.57,Italy,2021
5,13,14,167.66,67.13,Italy,2021
5,13,15,173.87,66.51,Italy,2021
5,13,16,183.74,64.66,Italy,2021
5,13,17,202.26,61.69,Italy,2021
5,13,18,217.08,59.34,Italy,2021
5,13,19,219.83,58.27,Italy,2021
5,13,20,219.72,58.18,Italy,2021
5,13,21,224.04,58.55,Italy,2021
5,13,22,233.53,56.23,Italy,2021
5,13,23,219.85,59.28,Italy,2021
5,14,0,205.8,62.57,Italy,2021
5,14,1,200.18,62.52,Italy,2021
5,14,2,201.0,62.07,Italy,2021
5,14,3,210.08,59.85,Italy,2021
5,14,4,205.53,61.01,Italy,2021
5,14,5,204.16,62.09,Italy,2021
5,14,6,200.96,63.79,Italy,2021
5,14,7,185.75,66.39,Italy,2021
5,14,8,172.19,68.27,Italy,2021
5,14,9,158.91,69.68,Italy,2021
5,14,10,152.67,71.04,Italy,2021
5,14,11,160.52,69.83,Italy,2021
5,14,12,183.72,65.97,Italy,2021
5,14,13,199.87,64.92,Italy,2021
5,14,14,204.62,63.58,Italy,2021
5,14,15,214.87,61.27,Italy,2021
5,14,16,225.26,59.24,Italy,2021
5,14,17,232.77,58.44,Italy,2021
5,14,18,237.81,57.69,Italy,2021
5,14,19,237.91,56.49,Italy,2021
5,14,20,244.56,52.7,Italy,2021
5,14,21,239.8,53.55,Italy,2021
5,14,22,205.91,61.95,Italy,2021
5,14,23,202.4,62.5,Italy,2021
5,15,0,205.88,62.29,Italy,2021
5,15,1,192.19,64.19,Italy,2021
5,15,2,186.91,65.38,Italy,2021
5,15,3,186.82,65.46,Italy,2021
5,15,4,185.46,65.38,Italy,2021
5,15,5,172.83,67.3,Italy,2021
5,15,6,153.7,70.73,Italy,2021
5,15,7,139.67,74.0,Italy,2021
5,15,8,134.54,74.83,Italy,2021
5,15,9,138.38,73.95,Italy,2021
5,15,10,145.18,72.46,Italy,2021
5,15,11,144.51,72.63,Italy,2021
5,15,12,146.05,72.43,Italy,2021
5,15,13,152.82,71.09,Italy,2021
5,15,14,170.43,67.01,Italy,2021
5,15,15,182.83,64.96,Italy,2021
5,15,16,193.63,63.54,Italy,2021
5,15,17,202.89,60.67,Italy,2021
5,15,18,202.61,61.13,Italy,2021
5,15,19,200.84,62.5,Italy,2021
5,15,20,199.97,62.67,Italy,2021
5,15,21,200.78,61.97,Italy,2021
5,15,22,191.33,63.28,Italy,2021
5,15,23,196.95,62.6,Italy,2021
5,16,0,202.43,61.18,Italy,2021
5,16,1,202.27,61.02,Italy,2021
5,16,2,203.97,60.88,Italy,2021
5,16,3,205.82,60.68,Italy,2021
5,16,4,195.82,62.68,Italy,2021
5,16,5,187.05,64.18,Italy,2021
5,16,6,174.43,66.62,Italy,2021
5,16,7,165.8,68.89,Italy,2021
5,16,8,159.52,69.4,Italy,2021
5,16,9,163.62,68.55,Italy,2021
5,16,10,175.9,67.06,Italy,2021
5,16,11,176.44,67.21,Italy,2021
5,16,12,175.48,67.6,Italy,2021
5,16,13,181.02,66.43,Italy,2021
5,16,14,179.92,66.75,Italy,2021
5,16,15,191.03,64.42,Italy,2021
5,16,16,197.15,63.55,Italy,2021
5,16,17,202.53,62.77,Italy,2021
5,16,18,194.72,64.17,Italy,2021
5,16,19,197.63,63.13,Italy,2021
5,16,20,200.05,62.94,Italy,2021
5,16,21,204.75,62.4,Italy,2021
5,16,22,187.44,64.89,Italy,2021
5,16,23,193.5,63.58,Italy,2021
5,17,0,194.52,62.78,Italy,2021
5,17,1,190.79,63.3,Italy,2021
5,17,2,194.34,62.28,Italy,2021
5,17,3,197.09,61.85,Italy,2021
5,17,4,208.65,59.61,Italy,2021
5,17,5,200.17,61.89,Italy,2021
5,17,6,195.56,65.45,Italy,2021
5,17,7,186.27,63.69,Italy,2021
5,17,8,176.38,65.92,Italy,2021
5,17,9,164.69,68.38,Italy,2021
5,17,10,161.59,68.56,Italy,2021
5,17,11,155.13,69.48,Italy,2021
5,17,12,158.6,69.0,Italy,2021
5,17,13,154.27,70.18,Italy,2021
5,17,14,156.55,69.77,Italy,2021
5,17,15,175.88,64.33,Italy,2021
5,17,16,199.7,60.32,Italy,2021
5,17,17,221.22,56.65,Italy,2021
5,17,18,236.34,54.52,Italy,2021
5,17,19,241.13,52.88,Italy,2021
5,17,20,246.18,50.93,Italy,2021
5,17,21,246.21,50.09,Italy,2021
5,17,22,209.95,58.63,Italy,2021
5,17,23,204.54,60.77,Italy,2021
5,18,0,206.68,60.08,Italy,2021
5,18,1,210.65,59.18,Italy,2021
5,18,2,208.57,59.12,Italy,2021
5,18,3,210.05,58.92,Italy,2021
5,18,4,218.17,58.2,Italy,2021
5,18,5,213.1,61.09,Italy,2021
5,18,6,206.5,63.04,Italy,2021
5,18,7,193.93,63.84,Italy,2021
5,18,8,188.41,65.0,Italy,2021
5,18,9,176.22,66.85,Italy,2021
5,18,10,170.84,65.99,Italy,2021
5,18,11,159.67,68.74,Italy,2021
5,18,12,166.2,68.36,Italy,2021
5,18,13,169.85,67.24,Italy,2021
5,18,14,178.6,65.86,Italy,2021
5,18,15,193.57,62.74,Italy,2021
5,18,16,206.41,60.24,Italy,2021
5,18,17,229.07,57.61,Italy,2021
5,18,18,234.6,57.63,Italy,2021
5,18,19,233.05,56.46,Italy,2021
5,18,20,240.3,52.9,Italy,2021
5,18,21,238.1,53.67,Italy,2021
5,18,22,208.36,59.43,Italy,2021
5,18,23,184.42,64.49,Italy,2021
5,19,0,183.56,65.29,Italy,2021
5,19,1,187.35,64.22,Italy,2021
5,19,2,182.11,65.41,Italy,2021
5,19,3,187.2,64.05,Italy,2021
5,19,4,194.18,61.78,Italy,2021
5,19,5,199.7,64.89,Italy,2021
5,19,6,193.17,66.94,Italy,2021
5,19,7,172.55,68.98,Italy,2021
5,19,8,161.49,69.84,Italy,2021
5,19,9,156.97,70.11,Italy,2021
5,19,10,150.97,69.92,Italy,2021
5,19,11,145.18,72.1,Italy,2021
5,19,12,149.98,70.99,Italy,2021
5,19,13,161.39,69.15,Italy,2021
5,19,14,170.74,67.98,Italy,2021
5,19,15,184.09,66.09,Italy,2021
5,19,16,208.29,62.4,Italy,2021
5,19,17,228.11,57.8,Italy,2021
5,19,18,236.26,57.07,Italy,2021
5,19,19,238.07,55.57,Italy,2021
5,19,20,241.33,54.95,Italy,2021
5,19,21,242.37,54.24,Italy,2021
5,19,22,210.89,58.93,Italy,2021
5,19,23,196.88,62.8,Italy,2021
5,20,0,203.14,61.61,Italy,2021
5,20,1,204.6,60.92,Italy,2021
5,20,2,201.62,61.08,Italy,2021
5,20,3,202.43,60.56,Italy,2021
5,20,4,212.37,58.43,Italy,2021
5,20,5,217.01,60.56,Italy,2021
5,20,6,196.03,65.16,Italy,2021
5,20,7,169.39,68.87,Italy,2021
5,20,8,163.71,70.6,Italy,2021
5,20,9,152.36,70.58,Italy,2021
5,20,10,141.66,71.94,Italy,2021
5,20,11,133.65,74.32,Italy,2021
5,20,12,142.99,72.86,Italy,2021
5,20,13,151.73,71.07,Italy,2021
5,20,14,158.78,69.85,Italy,2021
5,20,15,171.74,68.2,Italy,2021
5,20,16,206.28,60.51,Italy,2021
5,20,17,224.71,59.06,Italy,2021
5,20,18,229.81,58.97,Italy,2021
5,20,19,240.13,56.65,Italy,2021
5,20,20,234.39,56.43,Italy,2021
5,20,21,232.69,56.75,Italy,2021
5,20,22,229.1,55.86,Italy,2021
5,20,23,230.33,54.37,Italy,2021
5,21,0,233.51,53.63,Italy,2021
5,21,1,233.95,54.0,Italy,2021
5,21,2,235.57,53.23,Italy,2021
5,21,3,239.6,52.34,Italy,2021
5,21,4,241.14,52.87,Italy,2021
5,21,5,232.9,56.14,Italy,2021
5,21,6,220.29,59.2,Italy,2021
5,21,7,219.41,58.7,Italy,2021
5,21,8,208.76,60.0,Italy,2021
5,21,9,195.25,62.16,Italy,2021
5,21,10,172.66,65.83,Italy,2021
5,21,11,165.6,68.09,Italy,2021
5,21,12,174.38,65.51,Italy,2021
5,21,13,182.57,63.22,Italy,2021
5,21,14,190.52,62.55,Italy,2021
5,21,15,207.23,58.52,Italy,2021
5,21,16,224.54,55.98,Italy,2021
5,21,17,234.77,56.02,Italy,2021
5,21,18,235.09,56.21,Italy,2021
5,21,19,235.54,54.31,Italy,2021
5,21,20,232.38,54.33,Italy,2021
5,21,21,226.9,56.9,Italy,2021
5,21,22,205.45,61.18,Italy,2021
5,21,23,187.56,65.0,Italy,2021
5,22,0,181.9,66.21,Italy,2021
5,22,1,175.06,67.3,Italy,2021
5,22,2,173.4,67.71,Italy,2021
5,22,3,185.51,65.16,Italy,2021
5,22,4,171.64,67.68,Italy,2021
5,22,5,167.43,69.24,Italy,2021
5,22,6,170.3,69.74,Italy,2021
5,22,7,170.01,69.72,Italy,2021
5,22,8,153.79,70.79,Italy,2021
5,22,9,149.17,71.1,Italy,2021
5,22,10,141.1,72.21,Italy,2021
5,22,11,135.6,73.61,Italy,2021
5,22,12,140.12,72.95,Italy,2021
5,22,13,149.66,71.26,Italy,2021
5,22,14,152.64,72.22,Italy,2021
5,22,15,171.46,69.86,Italy,2021
5,22,16,178.95,69.34,Italy,2021
5,22,17,185.72,69.3,Italy,2021
5,22,18,197.99,67.04,Italy,2021
5,22,19,201.92,65.71,Italy,2021
5,22,20,199.58,66.8,Italy,2021
5,22,21,200.21,65.03,Italy,2021
5,22,22,215.09,59.46,Italy,2021
5,22,23,211.12,60.64,Italy,2021
5,23,0,211.73,60.52,Italy,2021
5,23,1,215.81,59.42,Italy,2021
5,23,2,212.53,60.11,Italy,2021
5,23,3,228.26,56.63,Italy,2021
5,23,4,228.39,56.94,Italy,2021
5,23,5,201.41,62.97,Italy,2021
5,23,6,188.58,65.27,Italy,2021
5,23,7,167.99,68.47,Italy,2021
5,23,8,155.06,70.65,Italy,2021
5,23,9,158.37,69.74,Italy,2021
5,23,10,160.22,69.38,Italy,2021
5,23,11,163.02,69.02,Italy,2021
5,23,12,170.1,67.28,Italy,2021
5,23,13,165.88,68.37,Italy,2021
5,23,14,185.26,64.46,Italy,2021
5,23,15,198.19,62.37,Italy,2021
5,23,16,212.22,60.24,Italy,2021
5,23,17,229.48,56.62,Italy,2021
5,23,18,248.45,55.97,Italy,2021
5,23,19,243.53,56.48,Italy,2021
5,23,20,239.14,54.62,Italy,2021
5,23,21,231.02,55.21,Italy,2021
5,23,22,223.56,57.62,Italy,2021
5,23,23,221.12,58.7,Italy,2021
5,24,0,220.75,58.69,Italy,2021
5,24,1,220.33,58.91,Italy,2021
5,24,2,221.09,58.52,Italy,2021
5,24,3,225.18,57.33,Italy,2021
5,24,4,233.72,56.06,Italy,2021
5,24,5,235.4,55.69,Italy,2021
5,24,6,234.13,57.49,Italy,2021
5,24,7,231.98,58.13,Italy,2021
5,24,8,227.48,57.26,Italy,2021
5,24,9,216.27,57.49,Italy,2021
5,24,10,208.04,57.96,Italy,2021
5,24,11,207.37,57.97,Italy,2021
5,24,12,209.97,57.58,Italy,2021
5,24,13,215.83,57.89,Italy,2021
5,24,14,217.35,57.14,Italy,2021
5,24,15,229.02,53.53,Italy,2021
5,24,16,228.79,53.65,Italy,2021
5,24,17,237.4,51.86,Italy,2021
5,24,18,237.51,51.72,Italy,2021
5,24,19,234.57,52.34,Italy,2021
5,24,20,229.75,53.71,Italy,2021
5,24,21,214.95,57.93,Italy,2021
5,24,22,193.81,62.42,Italy,2021
5,24,23,184.93,64.64,Italy,2021
5,25,0,184.03,64.91,Italy,2021
5,25,1,195.07,62.57,Italy,2021
5,25,2,207.42,59.57,Italy,2021
5,25,3,221.99,56.16,Italy,2021
5,25,4,222.06,55.93,Italy,2021
5,25,5,208.19,59.63,Italy,2021
5,25,6,199.26,61.96,Italy,2021
5,25,7,193.0,62.5,Italy,2021
5,25,8,184.03,64.63,Italy,2021
5,25,9,179.1,65.57,Italy,2021
5,25,10,168.25,66.76,Italy,2021
5,25,11,162.61,67.95,Italy,2021
5,25,12,164.16,67.83,Italy,2021
5,25,13,171.11,66.44,Italy,2021
5,25,14,180.19,65.51,Italy,2021
5,25,15,194.41,62.61,Italy,2021
5,25,16,218.05,57.82,Italy,2021
5,25,17,228.1,55.38,Italy,2021
5,25,18,236.43,54.25,Italy,2021
5,25,19,247.34,53.35,Italy,2021
5,25,20,251.41,51.31,Italy,2021
5,25,21,259.12,48.1,Italy,2021
5,25,22,264.88,47.91,Italy,2021
5,25,23,259.52,48.81,Italy,2021
5,26,0,252.66,49.53,Italy,2021
5,26,1,259.5,47.62,Italy,2021
5,26,2,259.41,48.19,Italy,2021
5,26,3,260.89,47.5,Italy,2021
5,26,4,254.48,48.62,Italy,2021
5,26,5,239.02,53.69,Italy,2021
5,26,6,218.54,58.07,Italy,2021
5,26,7,209.28,57.96,Italy,2021
5,26,8,195.92,59.3,Italy,2021
5,26,9,187.96,61.5,Italy,2021
5,26,10,178.02,64.06,Italy,2021
5,26,11,173.58,64.92,Italy,2021
5,26,12,179.51,63.29,Italy,2021
5,26,13,191.32,60.52,Italy,2021
5,26,14,203.24,57.71,Italy,2021
5,26,15,215.43,56.15,Italy,2021
5,26,16,235.3,51.89,Italy,2021
5,26,17,249.46,50.7,Italy,2021
5,26,18,259.77,50.21,Italy,2021
5,26,19,265.46,48.98,Italy,2021
5,26,20,266.75,46.34,Italy,2021
5,26,21,273.52,43.21,Italy,2021
5,26,22,273.71,43.0,Italy,2021
5,26,23,276.68,42.72,Italy,2021
5,27,0,271.79,43.94,Italy,2021
5,27,1,268.34,44.93,Italy,2021
5,27,2,274.32,43.53,Italy,2021
5,27,3,282.87,41.75,Italy,2021
5,27,4,270.78,44.9,Italy,2021
5,27,5,247.74,50.61,Italy,2021
5,27,6,234.24,54.33,Italy,2021
5,27,7,223.99,55.35,Italy,2021
5,27,8,218.23,55.49,Italy,2021
5,27,9,207.49,57.41,Italy,2021
